runId	mainClass	args	outputDir	dependsOn	block
seed-wet040_003_4m-a1-w276-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet040_003_4m-a1-w276-sc0" --instance="${WORKSPACE}/data/40-4/wet040_003_4m.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a1-w276-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet040_003_4m-a1-w276-sc0" --dueWindowHalfWidth="276" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet040_003_4m-a1-w276-sc0		seed
pricing-wet040_003_4m-a1-w276-sc0-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-wet040_003_4m-a1-w276-sc0-ng_dssr" --instance="${WORKSPACE}/data/40-4/wet040_003_4m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a1-w276-sc0-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a1-w276-sc0.seed" --dueWindowHalfWidth="276" --setupCostCoefficient="0" --outsourcingModel="none" --outsourcingUnitRate="1" --discountStrength="0" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a1-w276-sc0-ng_dssr	seed-wet040_003_4m-a1-w276-sc0	pricing-comparison
pricing-wet040_003_4m-a1-w276-sc0-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-wet040_003_4m-a1-w276-sc0-time_indexed" --instance="${WORKSPACE}/data/40-4/wet040_003_4m.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a1-w276-sc0-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a1-w276-sc0.seed" --dueWindowHalfWidth="276" --setupCostCoefficient="0" --outsourcingModel="none" --outsourcingUnitRate="1" --discountStrength="0" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a1-w276-sc0-time_indexed	seed-wet040_003_4m-a1-w276-sc0	pricing-comparison
pricing-wet040_003_4m-a1-w276-sc0-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-wet040_003_4m-a1-w276-sc0-time_indexed_sri" --instance="${WORKSPACE}/data/40-4/wet040_003_4m.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a1-w276-sc0-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a1-w276-sc0.seed" --dueWindowHalfWidth="276" --setupCostCoefficient="0" --outsourcingModel="none" --outsourcingUnitRate="1" --discountStrength="0" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a1-w276-sc0-time_indexed_sri	seed-wet040_003_4m-a1-w276-sc0	pricing-comparison
seed-wet040_003_4m-a5-w0-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet040_003_4m-a5-w0-sc0" --instance="${WORKSPACE}/experiment-suite/formal-v1/instances/40-4/wet040_003_4m_timeX5.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a5-w0-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet040_003_4m-a5-w0-sc0" --dueWindowHalfWidth="0" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet040_003_4m-a5-w0-sc0		seed
pricing-wet040_003_4m-a5-w0-sc0-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-wet040_003_4m-a5-w0-sc0-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal-v1/instances/40-4/wet040_003_4m_timeX5.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a5-w0-sc0-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a5-w0-sc0.seed" --dueWindowHalfWidth="0" --setupCostCoefficient="0" --outsourcingModel="none" --outsourcingUnitRate="1" --discountStrength="0" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a5-w0-sc0-ng_dssr	seed-wet040_003_4m-a5-w0-sc0	pricing-comparison
pricing-wet040_003_4m-a5-w0-sc0-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-wet040_003_4m-a5-w0-sc0-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal-v1/instances/40-4/wet040_003_4m_timeX5.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a5-w0-sc0-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a5-w0-sc0.seed" --dueWindowHalfWidth="0" --setupCostCoefficient="0" --outsourcingModel="none" --outsourcingUnitRate="1" --discountStrength="0" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a5-w0-sc0-time_indexed	seed-wet040_003_4m-a5-w0-sc0	pricing-comparison
pricing-wet040_003_4m-a5-w0-sc0-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-wet040_003_4m-a5-w0-sc0-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal-v1/instances/40-4/wet040_003_4m_timeX5.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a5-w0-sc0-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a5-w0-sc0.seed" --dueWindowHalfWidth="0" --setupCostCoefficient="0" --outsourcingModel="none" --outsourcingUnitRate="1" --discountStrength="0" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a5-w0-sc0-time_indexed_sri	seed-wet040_003_4m-a5-w0-sc0	pricing-comparison
seed-wet040_003_4m-a5-w459-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet040_003_4m-a5-w459-sc0" --instance="${WORKSPACE}/experiment-suite/formal-v1/instances/40-4/wet040_003_4m_timeX5.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a5-w459-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet040_003_4m-a5-w459-sc0" --dueWindowHalfWidth="459" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet040_003_4m-a5-w459-sc0		seed
pricing-wet040_003_4m-a5-w459-sc0-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-wet040_003_4m-a5-w459-sc0-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal-v1/instances/40-4/wet040_003_4m_timeX5.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a5-w459-sc0-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a5-w459-sc0.seed" --dueWindowHalfWidth="459" --setupCostCoefficient="0" --outsourcingModel="none" --outsourcingUnitRate="1" --discountStrength="0" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a5-w459-sc0-ng_dssr	seed-wet040_003_4m-a5-w459-sc0	pricing-comparison
pricing-wet040_003_4m-a5-w459-sc0-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-wet040_003_4m-a5-w459-sc0-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal-v1/instances/40-4/wet040_003_4m_timeX5.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a5-w459-sc0-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a5-w459-sc0.seed" --dueWindowHalfWidth="459" --setupCostCoefficient="0" --outsourcingModel="none" --outsourcingUnitRate="1" --discountStrength="0" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a5-w459-sc0-time_indexed	seed-wet040_003_4m-a5-w459-sc0	pricing-comparison
pricing-wet040_003_4m-a5-w459-sc0-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-wet040_003_4m-a5-w459-sc0-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal-v1/instances/40-4/wet040_003_4m_timeX5.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a5-w459-sc0-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a5-w459-sc0.seed" --dueWindowHalfWidth="459" --setupCostCoefficient="0" --outsourcingModel="none" --outsourcingUnitRate="1" --discountStrength="0" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a5-w459-sc0-time_indexed_sri	seed-wet040_003_4m-a5-w459-sc0	pricing-comparison
seed-wet040_003_4m-a5-w1378-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet040_003_4m-a5-w1378-sc0" --instance="${WORKSPACE}/experiment-suite/formal-v1/instances/40-4/wet040_003_4m_timeX5.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a5-w1378-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet040_003_4m-a5-w1378-sc0" --dueWindowHalfWidth="1378" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet040_003_4m-a5-w1378-sc0		seed
pricing-wet040_003_4m-a5-w1378-sc0-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-wet040_003_4m-a5-w1378-sc0-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal-v1/instances/40-4/wet040_003_4m_timeX5.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a5-w1378-sc0-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a5-w1378-sc0.seed" --dueWindowHalfWidth="1378" --setupCostCoefficient="0" --outsourcingModel="none" --outsourcingUnitRate="1" --discountStrength="0" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a5-w1378-sc0-ng_dssr	seed-wet040_003_4m-a5-w1378-sc0	pricing-comparison
pricing-wet040_003_4m-a5-w1378-sc0-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-wet040_003_4m-a5-w1378-sc0-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal-v1/instances/40-4/wet040_003_4m_timeX5.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a5-w1378-sc0-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a5-w1378-sc0.seed" --dueWindowHalfWidth="1378" --setupCostCoefficient="0" --outsourcingModel="none" --outsourcingUnitRate="1" --discountStrength="0" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a5-w1378-sc0-time_indexed	seed-wet040_003_4m-a5-w1378-sc0	pricing-comparison
pricing-wet040_003_4m-a5-w1378-sc0-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-wet040_003_4m-a5-w1378-sc0-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal-v1/instances/40-4/wet040_003_4m_timeX5.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a5-w1378-sc0-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a5-w1378-sc0.seed" --dueWindowHalfWidth="1378" --setupCostCoefficient="0" --outsourcingModel="none" --outsourcingUnitRate="1" --discountStrength="0" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a5-w1378-sc0-time_indexed_sri	seed-wet040_003_4m-a5-w1378-sc0	pricing-comparison
seed-wet040_003_4m-a10-w0-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet040_003_4m-a10-w0-sc0" --instance="${WORKSPACE}/experiment-suite/formal-v1/instances/40-4/wet040_003_4m_timeX10.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a10-w0-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet040_003_4m-a10-w0-sc0" --dueWindowHalfWidth="0" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet040_003_4m-a10-w0-sc0		seed
pricing-wet040_003_4m-a10-w0-sc0-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-wet040_003_4m-a10-w0-sc0-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal-v1/instances/40-4/wet040_003_4m_timeX10.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a10-w0-sc0-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a10-w0-sc0.seed" --dueWindowHalfWidth="0" --setupCostCoefficient="0" --outsourcingModel="none" --outsourcingUnitRate="1" --discountStrength="0" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a10-w0-sc0-ng_dssr	seed-wet040_003_4m-a10-w0-sc0	pricing-comparison
pricing-wet040_003_4m-a10-w0-sc0-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-wet040_003_4m-a10-w0-sc0-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal-v1/instances/40-4/wet040_003_4m_timeX10.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a10-w0-sc0-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a10-w0-sc0.seed" --dueWindowHalfWidth="0" --setupCostCoefficient="0" --outsourcingModel="none" --outsourcingUnitRate="1" --discountStrength="0" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a10-w0-sc0-time_indexed	seed-wet040_003_4m-a10-w0-sc0	pricing-comparison
pricing-wet040_003_4m-a10-w0-sc0-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-wet040_003_4m-a10-w0-sc0-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal-v1/instances/40-4/wet040_003_4m_timeX10.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a10-w0-sc0-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a10-w0-sc0.seed" --dueWindowHalfWidth="0" --setupCostCoefficient="0" --outsourcingModel="none" --outsourcingUnitRate="1" --discountStrength="0" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a10-w0-sc0-time_indexed_sri	seed-wet040_003_4m-a10-w0-sc0	pricing-comparison
seed-wet040_003_4m-a10-w918-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet040_003_4m-a10-w918-sc0" --instance="${WORKSPACE}/experiment-suite/formal-v1/instances/40-4/wet040_003_4m_timeX10.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a10-w918-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet040_003_4m-a10-w918-sc0" --dueWindowHalfWidth="918" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet040_003_4m-a10-w918-sc0		seed
pricing-wet040_003_4m-a10-w918-sc0-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-wet040_003_4m-a10-w918-sc0-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal-v1/instances/40-4/wet040_003_4m_timeX10.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a10-w918-sc0-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a10-w918-sc0.seed" --dueWindowHalfWidth="918" --setupCostCoefficient="0" --outsourcingModel="none" --outsourcingUnitRate="1" --discountStrength="0" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a10-w918-sc0-ng_dssr	seed-wet040_003_4m-a10-w918-sc0	pricing-comparison
pricing-wet040_003_4m-a10-w918-sc0-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-wet040_003_4m-a10-w918-sc0-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal-v1/instances/40-4/wet040_003_4m_timeX10.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a10-w918-sc0-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a10-w918-sc0.seed" --dueWindowHalfWidth="918" --setupCostCoefficient="0" --outsourcingModel="none" --outsourcingUnitRate="1" --discountStrength="0" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a10-w918-sc0-time_indexed	seed-wet040_003_4m-a10-w918-sc0	pricing-comparison
pricing-wet040_003_4m-a10-w918-sc0-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-wet040_003_4m-a10-w918-sc0-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal-v1/instances/40-4/wet040_003_4m_timeX10.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a10-w918-sc0-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a10-w918-sc0.seed" --dueWindowHalfWidth="918" --setupCostCoefficient="0" --outsourcingModel="none" --outsourcingUnitRate="1" --discountStrength="0" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a10-w918-sc0-time_indexed_sri	seed-wet040_003_4m-a10-w918-sc0	pricing-comparison
seed-wet040_003_4m-a10-w2755-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet040_003_4m-a10-w2755-sc0" --instance="${WORKSPACE}/experiment-suite/formal-v1/instances/40-4/wet040_003_4m_timeX10.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a10-w2755-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet040_003_4m-a10-w2755-sc0" --dueWindowHalfWidth="2755" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet040_003_4m-a10-w2755-sc0		seed
pricing-wet040_003_4m-a10-w2755-sc0-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-wet040_003_4m-a10-w2755-sc0-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal-v1/instances/40-4/wet040_003_4m_timeX10.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a10-w2755-sc0-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a10-w2755-sc0.seed" --dueWindowHalfWidth="2755" --setupCostCoefficient="0" --outsourcingModel="none" --outsourcingUnitRate="1" --discountStrength="0" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a10-w2755-sc0-ng_dssr	seed-wet040_003_4m-a10-w2755-sc0	pricing-comparison
pricing-wet040_003_4m-a10-w2755-sc0-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-wet040_003_4m-a10-w2755-sc0-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal-v1/instances/40-4/wet040_003_4m_timeX10.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a10-w2755-sc0-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a10-w2755-sc0.seed" --dueWindowHalfWidth="2755" --setupCostCoefficient="0" --outsourcingModel="none" --outsourcingUnitRate="1" --discountStrength="0" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a10-w2755-sc0-time_indexed	seed-wet040_003_4m-a10-w2755-sc0	pricing-comparison
pricing-wet040_003_4m-a10-w2755-sc0-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-wet040_003_4m-a10-w2755-sc0-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal-v1/instances/40-4/wet040_003_4m_timeX10.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a10-w2755-sc0-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a10-w2755-sc0.seed" --dueWindowHalfWidth="2755" --setupCostCoefficient="0" --outsourcingModel="none" --outsourcingUnitRate="1" --discountStrength="0" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet040_003_4m-a10-w2755-sc0-time_indexed_sri	seed-wet040_003_4m-a10-w2755-sc0	pricing-comparison
seed-wet050_001_2m-a1-w0-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet050_001_2m-a1-w0-sc0" --instance="${WORKSPACE}/data/50-2/wet050_001_2m.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_001_2m-a1-w0-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_001_2m-a1-w0-sc0" --dueWindowHalfWidth="0" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_001_2m-a1-w0-sc0		seed
pricing-wet050_001_2m-a1-w0-sc0-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-wet050_001_2m-a1-w0-sc0-ng_dssr" --instance="${WORKSPACE}/data/50-2/wet050_001_2m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet050_001_2m-a1-w0-sc0-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_001_2m-a1-w0-sc0.seed" --dueWindowHalfWidth="0" --setupCostCoefficient="0" --outsourcingModel="none" --outsourcingUnitRate="1" --discountStrength="0" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet050_001_2m-a1-w0-sc0-ng_dssr	seed-wet050_001_2m-a1-w0-sc0	pricing-comparison
pricing-wet050_001_2m-a1-w0-sc0-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-wet050_001_2m-a1-w0-sc0-time_indexed" --instance="${WORKSPACE}/data/50-2/wet050_001_2m.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet050_001_2m-a1-w0-sc0-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_001_2m-a1-w0-sc0.seed" --dueWindowHalfWidth="0" --setupCostCoefficient="0" --outsourcingModel="none" --outsourcingUnitRate="1" --discountStrength="0" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet050_001_2m-a1-w0-sc0-time_indexed	seed-wet050_001_2m-a1-w0-sc0	pricing-comparison
pricing-wet050_001_2m-a1-w0-sc0-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-wet050_001_2m-a1-w0-sc0-time_indexed_sri" --instance="${WORKSPACE}/data/50-2/wet050_001_2m.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet050_001_2m-a1-w0-sc0-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_001_2m-a1-w0-sc0.seed" --dueWindowHalfWidth="0" --setupCostCoefficient="0" --outsourcingModel="none" --outsourcingUnitRate="1" --discountStrength="0" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/pricing-comparison/pricing-wet050_001_2m-a1-w0-sc0-time_indexed_sri	seed-wet050_001_2m-a1-w0-sc0	pricing-comparison
seed-wet050_001_2m-a1-w111-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet050_001_2m-a1-w111-sc0" --instance="${WORKSPACE}/data/50-2/wet050_001_2m.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_001_2m-a1-w111-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_001_2m-a1-w111-sc0" --dueWindowHalfWidth="111" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_001_2m-a1-w111-sc0		seed
