runId	mainClass	args	outputDir	dependsOn	block
outsourcing-formulation-wet050_003_2m-a1-w100-sc0-masterVariables	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-formulation-wet050_003_2m-a1-w100-sc0-masterVariables" --instance="${WORKSPACE}/data/50-2/wet050_003_2m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_003_2m-a1-w100-sc0-masterVariables" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_003_2m-a1-w100-sc0.seed" --dueWindowHalfWidth="100" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_003_2m-a1-w100-sc0-masterVariables	seed-wet050_003_2m-a1-w100-sc0	outsourcing-formulation
outsourcing-formulation-wet050_003_2m-a1-w100-sc0-columns	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-formulation-wet050_003_2m-a1-w100-sc0-columns" --instance="${WORKSPACE}/data/50-2/wet050_003_2m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_003_2m-a1-w100-sc0-columns" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_003_2m-a1-w100-sc0.seed" --dueWindowHalfWidth="100" --setupCostCoefficient="0" --outsourcingModel="columns" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_003_2m-a1-w100-sc0-columns	seed-wet050_003_2m-a1-w100-sc0	outsourcing-formulation
seed-wet050_001_3m-a1-w111-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet050_001_3m-a1-w111-sc0" --instance="${WORKSPACE}/data/50-3/wet050_001_3m.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_001_3m-a1-w111-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_001_3m-a1-w111-sc0" --dueWindowHalfWidth="111" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_001_3m-a1-w111-sc0		seed
outsourcing-formulation-wet050_001_3m-a1-w111-sc0-masterVariables	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-formulation-wet050_001_3m-a1-w111-sc0-masterVariables" --instance="${WORKSPACE}/data/50-3/wet050_001_3m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_001_3m-a1-w111-sc0-masterVariables" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_001_3m-a1-w111-sc0.seed" --dueWindowHalfWidth="111" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_001_3m-a1-w111-sc0-masterVariables	seed-wet050_001_3m-a1-w111-sc0	outsourcing-formulation
outsourcing-formulation-wet050_001_3m-a1-w111-sc0-columns	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-formulation-wet050_001_3m-a1-w111-sc0-columns" --instance="${WORKSPACE}/data/50-3/wet050_001_3m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_001_3m-a1-w111-sc0-columns" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_001_3m-a1-w111-sc0.seed" --dueWindowHalfWidth="111" --setupCostCoefficient="0" --outsourcingModel="columns" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_001_3m-a1-w111-sc0-columns	seed-wet050_001_3m-a1-w111-sc0	outsourcing-formulation
seed-wet050_002_3m-a1-w104-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet050_002_3m-a1-w104-sc0" --instance="${WORKSPACE}/data/50-3/wet050_002_3m.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_002_3m-a1-w104-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_002_3m-a1-w104-sc0" --dueWindowHalfWidth="104" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_002_3m-a1-w104-sc0		seed
outsourcing-formulation-wet050_002_3m-a1-w104-sc0-masterVariables	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-formulation-wet050_002_3m-a1-w104-sc0-masterVariables" --instance="${WORKSPACE}/data/50-3/wet050_002_3m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_002_3m-a1-w104-sc0-masterVariables" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_002_3m-a1-w104-sc0.seed" --dueWindowHalfWidth="104" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_002_3m-a1-w104-sc0-masterVariables	seed-wet050_002_3m-a1-w104-sc0	outsourcing-formulation
outsourcing-formulation-wet050_002_3m-a1-w104-sc0-columns	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-formulation-wet050_002_3m-a1-w104-sc0-columns" --instance="${WORKSPACE}/data/50-3/wet050_002_3m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_002_3m-a1-w104-sc0-columns" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_002_3m-a1-w104-sc0.seed" --dueWindowHalfWidth="104" --setupCostCoefficient="0" --outsourcingModel="columns" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_002_3m-a1-w104-sc0-columns	seed-wet050_002_3m-a1-w104-sc0	outsourcing-formulation
seed-wet050_003_3m-a1-w100-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet050_003_3m-a1-w100-sc0" --instance="${WORKSPACE}/data/50-3/wet050_003_3m.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_003_3m-a1-w100-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_003_3m-a1-w100-sc0" --dueWindowHalfWidth="100" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_003_3m-a1-w100-sc0		seed
outsourcing-formulation-wet050_003_3m-a1-w100-sc0-masterVariables	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-formulation-wet050_003_3m-a1-w100-sc0-masterVariables" --instance="${WORKSPACE}/data/50-3/wet050_003_3m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_003_3m-a1-w100-sc0-masterVariables" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_003_3m-a1-w100-sc0.seed" --dueWindowHalfWidth="100" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_003_3m-a1-w100-sc0-masterVariables	seed-wet050_003_3m-a1-w100-sc0	outsourcing-formulation
outsourcing-formulation-wet050_003_3m-a1-w100-sc0-columns	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-formulation-wet050_003_3m-a1-w100-sc0-columns" --instance="${WORKSPACE}/data/50-3/wet050_003_3m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_003_3m-a1-w100-sc0-columns" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_003_3m-a1-w100-sc0.seed" --dueWindowHalfWidth="100" --setupCostCoefficient="0" --outsourcingModel="columns" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_003_3m-a1-w100-sc0-columns	seed-wet050_003_3m-a1-w100-sc0	outsourcing-formulation
seed-wet050_001_4m-a1-w111-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet050_001_4m-a1-w111-sc0" --instance="${WORKSPACE}/data/50-4/wet050_001_4m.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_001_4m-a1-w111-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_001_4m-a1-w111-sc0" --dueWindowHalfWidth="111" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_001_4m-a1-w111-sc0		seed
outsourcing-formulation-wet050_001_4m-a1-w111-sc0-masterVariables	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-formulation-wet050_001_4m-a1-w111-sc0-masterVariables" --instance="${WORKSPACE}/data/50-4/wet050_001_4m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_001_4m-a1-w111-sc0-masterVariables" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_001_4m-a1-w111-sc0.seed" --dueWindowHalfWidth="111" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_001_4m-a1-w111-sc0-masterVariables	seed-wet050_001_4m-a1-w111-sc0	outsourcing-formulation
outsourcing-formulation-wet050_001_4m-a1-w111-sc0-columns	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-formulation-wet050_001_4m-a1-w111-sc0-columns" --instance="${WORKSPACE}/data/50-4/wet050_001_4m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_001_4m-a1-w111-sc0-columns" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_001_4m-a1-w111-sc0.seed" --dueWindowHalfWidth="111" --setupCostCoefficient="0" --outsourcingModel="columns" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_001_4m-a1-w111-sc0-columns	seed-wet050_001_4m-a1-w111-sc0	outsourcing-formulation
seed-wet050_002_4m-a1-w104-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet050_002_4m-a1-w104-sc0" --instance="${WORKSPACE}/data/50-4/wet050_002_4m.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_002_4m-a1-w104-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_002_4m-a1-w104-sc0" --dueWindowHalfWidth="104" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_002_4m-a1-w104-sc0		seed
outsourcing-formulation-wet050_002_4m-a1-w104-sc0-masterVariables	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-formulation-wet050_002_4m-a1-w104-sc0-masterVariables" --instance="${WORKSPACE}/data/50-4/wet050_002_4m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_002_4m-a1-w104-sc0-masterVariables" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_002_4m-a1-w104-sc0.seed" --dueWindowHalfWidth="104" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_002_4m-a1-w104-sc0-masterVariables	seed-wet050_002_4m-a1-w104-sc0	outsourcing-formulation
outsourcing-formulation-wet050_002_4m-a1-w104-sc0-columns	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-formulation-wet050_002_4m-a1-w104-sc0-columns" --instance="${WORKSPACE}/data/50-4/wet050_002_4m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_002_4m-a1-w104-sc0-columns" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_002_4m-a1-w104-sc0.seed" --dueWindowHalfWidth="104" --setupCostCoefficient="0" --outsourcingModel="columns" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_002_4m-a1-w104-sc0-columns	seed-wet050_002_4m-a1-w104-sc0	outsourcing-formulation
seed-wet050_003_4m-a1-w100-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet050_003_4m-a1-w100-sc0" --instance="${WORKSPACE}/data/50-4/wet050_003_4m.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_003_4m-a1-w100-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_003_4m-a1-w100-sc0" --dueWindowHalfWidth="100" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_003_4m-a1-w100-sc0		seed
outsourcing-formulation-wet050_003_4m-a1-w100-sc0-masterVariables	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-formulation-wet050_003_4m-a1-w100-sc0-masterVariables" --instance="${WORKSPACE}/data/50-4/wet050_003_4m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_003_4m-a1-w100-sc0-masterVariables" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_003_4m-a1-w100-sc0.seed" --dueWindowHalfWidth="100" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_003_4m-a1-w100-sc0-masterVariables	seed-wet050_003_4m-a1-w100-sc0	outsourcing-formulation
outsourcing-formulation-wet050_003_4m-a1-w100-sc0-columns	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-formulation-wet050_003_4m-a1-w100-sc0-columns" --instance="${WORKSPACE}/data/50-4/wet050_003_4m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_003_4m-a1-w100-sc0-columns" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_003_4m-a1-w100-sc0.seed" --dueWindowHalfWidth="100" --setupCostCoefficient="0" --outsourcingModel="columns" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet050_003_4m-a1-w100-sc0-columns	seed-wet050_003_4m-a1-w100-sc0	outsourcing-formulation
seed-wet060_001_2m-a1-w81-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet060_001_2m-a1-w81-sc0" --instance="${WORKSPACE}/data/60-2/wet060_001_2m.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet060_001_2m-a1-w81-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet060_001_2m-a1-w81-sc0" --dueWindowHalfWidth="81" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet060_001_2m-a1-w81-sc0		seed
outsourcing-formulation-wet060_001_2m-a1-w81-sc0-masterVariables	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-formulation-wet060_001_2m-a1-w81-sc0-masterVariables" --instance="${WORKSPACE}/data/60-2/wet060_001_2m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet060_001_2m-a1-w81-sc0-masterVariables" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet060_001_2m-a1-w81-sc0.seed" --dueWindowHalfWidth="81" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet060_001_2m-a1-w81-sc0-masterVariables	seed-wet060_001_2m-a1-w81-sc0	outsourcing-formulation
outsourcing-formulation-wet060_001_2m-a1-w81-sc0-columns	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-formulation-wet060_001_2m-a1-w81-sc0-columns" --instance="${WORKSPACE}/data/60-2/wet060_001_2m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet060_001_2m-a1-w81-sc0-columns" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet060_001_2m-a1-w81-sc0.seed" --dueWindowHalfWidth="81" --setupCostCoefficient="0" --outsourcingModel="columns" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet060_001_2m-a1-w81-sc0-columns	seed-wet060_001_2m-a1-w81-sc0	outsourcing-formulation
seed-wet060_002_2m-a1-w79-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet060_002_2m-a1-w79-sc0" --instance="${WORKSPACE}/data/60-2/wet060_002_2m.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet060_002_2m-a1-w79-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet060_002_2m-a1-w79-sc0" --dueWindowHalfWidth="79" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet060_002_2m-a1-w79-sc0		seed
outsourcing-formulation-wet060_002_2m-a1-w79-sc0-masterVariables	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-formulation-wet060_002_2m-a1-w79-sc0-masterVariables" --instance="${WORKSPACE}/data/60-2/wet060_002_2m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet060_002_2m-a1-w79-sc0-masterVariables" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet060_002_2m-a1-w79-sc0.seed" --dueWindowHalfWidth="79" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet060_002_2m-a1-w79-sc0-masterVariables	seed-wet060_002_2m-a1-w79-sc0	outsourcing-formulation
outsourcing-formulation-wet060_002_2m-a1-w79-sc0-columns	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-formulation-wet060_002_2m-a1-w79-sc0-columns" --instance="${WORKSPACE}/data/60-2/wet060_002_2m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet060_002_2m-a1-w79-sc0-columns" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet060_002_2m-a1-w79-sc0.seed" --dueWindowHalfWidth="79" --setupCostCoefficient="0" --outsourcingModel="columns" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet060_002_2m-a1-w79-sc0-columns	seed-wet060_002_2m-a1-w79-sc0	outsourcing-formulation
seed-wet060_003_2m-a1-w75-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet060_003_2m-a1-w75-sc0" --instance="${WORKSPACE}/data/60-2/wet060_003_2m.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet060_003_2m-a1-w75-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet060_003_2m-a1-w75-sc0" --dueWindowHalfWidth="75" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet060_003_2m-a1-w75-sc0		seed
outsourcing-formulation-wet060_003_2m-a1-w75-sc0-masterVariables	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-formulation-wet060_003_2m-a1-w75-sc0-masterVariables" --instance="${WORKSPACE}/data/60-2/wet060_003_2m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet060_003_2m-a1-w75-sc0-masterVariables" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet060_003_2m-a1-w75-sc0.seed" --dueWindowHalfWidth="75" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet060_003_2m-a1-w75-sc0-masterVariables	seed-wet060_003_2m-a1-w75-sc0	outsourcing-formulation
outsourcing-formulation-wet060_003_2m-a1-w75-sc0-columns	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-formulation-wet060_003_2m-a1-w75-sc0-columns" --instance="${WORKSPACE}/data/60-2/wet060_003_2m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet060_003_2m-a1-w75-sc0-columns" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet060_003_2m-a1-w75-sc0.seed" --dueWindowHalfWidth="75" --setupCostCoefficient="0" --outsourcingModel="columns" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet060_003_2m-a1-w75-sc0-columns	seed-wet060_003_2m-a1-w75-sc0	outsourcing-formulation
seed-wet060_001_3m-a1-w81-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet060_001_3m-a1-w81-sc0" --instance="${WORKSPACE}/data/60-3/wet060_001_3m.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet060_001_3m-a1-w81-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet060_001_3m-a1-w81-sc0" --dueWindowHalfWidth="81" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet060_001_3m-a1-w81-sc0		seed
outsourcing-formulation-wet060_001_3m-a1-w81-sc0-masterVariables	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-formulation-wet060_001_3m-a1-w81-sc0-masterVariables" --instance="${WORKSPACE}/data/60-3/wet060_001_3m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet060_001_3m-a1-w81-sc0-masterVariables" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet060_001_3m-a1-w81-sc0.seed" --dueWindowHalfWidth="81" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet060_001_3m-a1-w81-sc0-masterVariables	seed-wet060_001_3m-a1-w81-sc0	outsourcing-formulation
outsourcing-formulation-wet060_001_3m-a1-w81-sc0-columns	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-formulation-wet060_001_3m-a1-w81-sc0-columns" --instance="${WORKSPACE}/data/60-3/wet060_001_3m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet060_001_3m-a1-w81-sc0-columns" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet060_001_3m-a1-w81-sc0.seed" --dueWindowHalfWidth="81" --setupCostCoefficient="0" --outsourcingModel="columns" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet060_001_3m-a1-w81-sc0-columns	seed-wet060_001_3m-a1-w81-sc0	outsourcing-formulation
seed-wet060_002_3m-a1-w79-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet060_002_3m-a1-w79-sc0" --instance="${WORKSPACE}/data/60-3/wet060_002_3m.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet060_002_3m-a1-w79-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet060_002_3m-a1-w79-sc0" --dueWindowHalfWidth="79" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet060_002_3m-a1-w79-sc0		seed
outsourcing-formulation-wet060_002_3m-a1-w79-sc0-masterVariables	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-formulation-wet060_002_3m-a1-w79-sc0-masterVariables" --instance="${WORKSPACE}/data/60-3/wet060_002_3m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet060_002_3m-a1-w79-sc0-masterVariables" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet060_002_3m-a1-w79-sc0.seed" --dueWindowHalfWidth="79" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-formulation/outsourcing-formulation-wet060_002_3m-a1-w79-sc0-masterVariables	seed-wet060_002_3m-a1-w79-sc0	outsourcing-formulation
