runId	mainClass	args	outputDir	dependsOn	block
outsourcing-price-wet040_003_4m-a1-w92-sc0-r0.75	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet040_003_4m-a1-w92-sc0-r0.75" --instance="${WORKSPACE}/data/40-4/wet040_003_4m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet040_003_4m-a1-w92-sc0-r0.75" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a1-w92-sc0.seed" --timeScale="1" --dueWindowHalfWidth="92" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="0.75" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet040_003_4m-a1-w92-sc0-r0.75	seed-wet040_003_4m-a1-w92-sc0	outsourcing-price
outsourcing-price-wet040_003_4m-a1-w92-sc0-r1	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet040_003_4m-a1-w92-sc0-r1" --instance="${WORKSPACE}/data/40-4/wet040_003_4m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet040_003_4m-a1-w92-sc0-r1" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a1-w92-sc0.seed" --timeScale="1" --dueWindowHalfWidth="92" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet040_003_4m-a1-w92-sc0-r1	seed-wet040_003_4m-a1-w92-sc0	outsourcing-price
outsourcing-price-wet040_003_4m-a1-w92-sc0-r1.25	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet040_003_4m-a1-w92-sc0-r1.25" --instance="${WORKSPACE}/data/40-4/wet040_003_4m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet040_003_4m-a1-w92-sc0-r1.25" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet040_003_4m-a1-w92-sc0.seed" --timeScale="1" --dueWindowHalfWidth="92" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1.25" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet040_003_4m-a1-w92-sc0-r1.25	seed-wet040_003_4m-a1-w92-sc0	outsourcing-price
seed-wet050_001_2m-a1-w111-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet050_001_2m-a1-w111-sc0" --instance="${WORKSPACE}/data/50-2/wet050_001_2m.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_001_2m-a1-w111-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_001_2m-a1-w111-sc0" --timeScale="1" --dueWindowHalfWidth="111" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_001_2m-a1-w111-sc0		seed
outsourcing-price-wet050_001_2m-a1-w111-sc0-r0.75	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet050_001_2m-a1-w111-sc0-r0.75" --instance="${WORKSPACE}/data/50-2/wet050_001_2m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_001_2m-a1-w111-sc0-r0.75" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_001_2m-a1-w111-sc0.seed" --timeScale="1" --dueWindowHalfWidth="111" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="0.75" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_001_2m-a1-w111-sc0-r0.75	seed-wet050_001_2m-a1-w111-sc0	outsourcing-price
outsourcing-price-wet050_001_2m-a1-w111-sc0-r1	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet050_001_2m-a1-w111-sc0-r1" --instance="${WORKSPACE}/data/50-2/wet050_001_2m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_001_2m-a1-w111-sc0-r1" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_001_2m-a1-w111-sc0.seed" --timeScale="1" --dueWindowHalfWidth="111" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_001_2m-a1-w111-sc0-r1	seed-wet050_001_2m-a1-w111-sc0	outsourcing-price
outsourcing-price-wet050_001_2m-a1-w111-sc0-r1.25	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet050_001_2m-a1-w111-sc0-r1.25" --instance="${WORKSPACE}/data/50-2/wet050_001_2m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_001_2m-a1-w111-sc0-r1.25" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_001_2m-a1-w111-sc0.seed" --timeScale="1" --dueWindowHalfWidth="111" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1.25" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_001_2m-a1-w111-sc0-r1.25	seed-wet050_001_2m-a1-w111-sc0	outsourcing-price
seed-wet050_002_2m-a1-w104-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet050_002_2m-a1-w104-sc0" --instance="${WORKSPACE}/data/50-2/wet050_002_2m.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_002_2m-a1-w104-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_002_2m-a1-w104-sc0" --timeScale="1" --dueWindowHalfWidth="104" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_002_2m-a1-w104-sc0		seed
outsourcing-price-wet050_002_2m-a1-w104-sc0-r0.75	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet050_002_2m-a1-w104-sc0-r0.75" --instance="${WORKSPACE}/data/50-2/wet050_002_2m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_002_2m-a1-w104-sc0-r0.75" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_002_2m-a1-w104-sc0.seed" --timeScale="1" --dueWindowHalfWidth="104" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="0.75" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_002_2m-a1-w104-sc0-r0.75	seed-wet050_002_2m-a1-w104-sc0	outsourcing-price
outsourcing-price-wet050_002_2m-a1-w104-sc0-r1	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet050_002_2m-a1-w104-sc0-r1" --instance="${WORKSPACE}/data/50-2/wet050_002_2m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_002_2m-a1-w104-sc0-r1" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_002_2m-a1-w104-sc0.seed" --timeScale="1" --dueWindowHalfWidth="104" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_002_2m-a1-w104-sc0-r1	seed-wet050_002_2m-a1-w104-sc0	outsourcing-price
outsourcing-price-wet050_002_2m-a1-w104-sc0-r1.25	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet050_002_2m-a1-w104-sc0-r1.25" --instance="${WORKSPACE}/data/50-2/wet050_002_2m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_002_2m-a1-w104-sc0-r1.25" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_002_2m-a1-w104-sc0.seed" --timeScale="1" --dueWindowHalfWidth="104" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1.25" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_002_2m-a1-w104-sc0-r1.25	seed-wet050_002_2m-a1-w104-sc0	outsourcing-price
seed-wet050_003_2m-a1-w100-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet050_003_2m-a1-w100-sc0" --instance="${WORKSPACE}/data/50-2/wet050_003_2m.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_003_2m-a1-w100-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_003_2m-a1-w100-sc0" --timeScale="1" --dueWindowHalfWidth="100" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_003_2m-a1-w100-sc0		seed
outsourcing-price-wet050_003_2m-a1-w100-sc0-r0.75	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet050_003_2m-a1-w100-sc0-r0.75" --instance="${WORKSPACE}/data/50-2/wet050_003_2m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_003_2m-a1-w100-sc0-r0.75" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_003_2m-a1-w100-sc0.seed" --timeScale="1" --dueWindowHalfWidth="100" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="0.75" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_003_2m-a1-w100-sc0-r0.75	seed-wet050_003_2m-a1-w100-sc0	outsourcing-price
outsourcing-price-wet050_003_2m-a1-w100-sc0-r1	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet050_003_2m-a1-w100-sc0-r1" --instance="${WORKSPACE}/data/50-2/wet050_003_2m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_003_2m-a1-w100-sc0-r1" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_003_2m-a1-w100-sc0.seed" --timeScale="1" --dueWindowHalfWidth="100" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_003_2m-a1-w100-sc0-r1	seed-wet050_003_2m-a1-w100-sc0	outsourcing-price
outsourcing-price-wet050_003_2m-a1-w100-sc0-r1.25	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet050_003_2m-a1-w100-sc0-r1.25" --instance="${WORKSPACE}/data/50-2/wet050_003_2m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_003_2m-a1-w100-sc0-r1.25" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_003_2m-a1-w100-sc0.seed" --timeScale="1" --dueWindowHalfWidth="100" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1.25" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_003_2m-a1-w100-sc0-r1.25	seed-wet050_003_2m-a1-w100-sc0	outsourcing-price
seed-wet050_001_3m-a1-w111-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet050_001_3m-a1-w111-sc0" --instance="${WORKSPACE}/data/50-3/wet050_001_3m.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_001_3m-a1-w111-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_001_3m-a1-w111-sc0" --timeScale="1" --dueWindowHalfWidth="111" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_001_3m-a1-w111-sc0		seed
outsourcing-price-wet050_001_3m-a1-w111-sc0-r0.75	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet050_001_3m-a1-w111-sc0-r0.75" --instance="${WORKSPACE}/data/50-3/wet050_001_3m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_001_3m-a1-w111-sc0-r0.75" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_001_3m-a1-w111-sc0.seed" --timeScale="1" --dueWindowHalfWidth="111" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="0.75" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_001_3m-a1-w111-sc0-r0.75	seed-wet050_001_3m-a1-w111-sc0	outsourcing-price
outsourcing-price-wet050_001_3m-a1-w111-sc0-r1	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet050_001_3m-a1-w111-sc0-r1" --instance="${WORKSPACE}/data/50-3/wet050_001_3m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_001_3m-a1-w111-sc0-r1" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_001_3m-a1-w111-sc0.seed" --timeScale="1" --dueWindowHalfWidth="111" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_001_3m-a1-w111-sc0-r1	seed-wet050_001_3m-a1-w111-sc0	outsourcing-price
outsourcing-price-wet050_001_3m-a1-w111-sc0-r1.25	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet050_001_3m-a1-w111-sc0-r1.25" --instance="${WORKSPACE}/data/50-3/wet050_001_3m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_001_3m-a1-w111-sc0-r1.25" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_001_3m-a1-w111-sc0.seed" --timeScale="1" --dueWindowHalfWidth="111" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1.25" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_001_3m-a1-w111-sc0-r1.25	seed-wet050_001_3m-a1-w111-sc0	outsourcing-price
seed-wet050_002_3m-a1-w104-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet050_002_3m-a1-w104-sc0" --instance="${WORKSPACE}/data/50-3/wet050_002_3m.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_002_3m-a1-w104-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_002_3m-a1-w104-sc0" --timeScale="1" --dueWindowHalfWidth="104" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_002_3m-a1-w104-sc0		seed
outsourcing-price-wet050_002_3m-a1-w104-sc0-r0.75	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet050_002_3m-a1-w104-sc0-r0.75" --instance="${WORKSPACE}/data/50-3/wet050_002_3m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_002_3m-a1-w104-sc0-r0.75" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_002_3m-a1-w104-sc0.seed" --timeScale="1" --dueWindowHalfWidth="104" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="0.75" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_002_3m-a1-w104-sc0-r0.75	seed-wet050_002_3m-a1-w104-sc0	outsourcing-price
outsourcing-price-wet050_002_3m-a1-w104-sc0-r1	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet050_002_3m-a1-w104-sc0-r1" --instance="${WORKSPACE}/data/50-3/wet050_002_3m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_002_3m-a1-w104-sc0-r1" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_002_3m-a1-w104-sc0.seed" --timeScale="1" --dueWindowHalfWidth="104" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_002_3m-a1-w104-sc0-r1	seed-wet050_002_3m-a1-w104-sc0	outsourcing-price
outsourcing-price-wet050_002_3m-a1-w104-sc0-r1.25	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet050_002_3m-a1-w104-sc0-r1.25" --instance="${WORKSPACE}/data/50-3/wet050_002_3m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_002_3m-a1-w104-sc0-r1.25" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_002_3m-a1-w104-sc0.seed" --timeScale="1" --dueWindowHalfWidth="104" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1.25" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_002_3m-a1-w104-sc0-r1.25	seed-wet050_002_3m-a1-w104-sc0	outsourcing-price
seed-wet050_003_3m-a1-w100-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet050_003_3m-a1-w100-sc0" --instance="${WORKSPACE}/data/50-3/wet050_003_3m.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_003_3m-a1-w100-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_003_3m-a1-w100-sc0" --timeScale="1" --dueWindowHalfWidth="100" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_003_3m-a1-w100-sc0		seed
outsourcing-price-wet050_003_3m-a1-w100-sc0-r0.75	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet050_003_3m-a1-w100-sc0-r0.75" --instance="${WORKSPACE}/data/50-3/wet050_003_3m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_003_3m-a1-w100-sc0-r0.75" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_003_3m-a1-w100-sc0.seed" --timeScale="1" --dueWindowHalfWidth="100" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="0.75" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_003_3m-a1-w100-sc0-r0.75	seed-wet050_003_3m-a1-w100-sc0	outsourcing-price
outsourcing-price-wet050_003_3m-a1-w100-sc0-r1	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet050_003_3m-a1-w100-sc0-r1" --instance="${WORKSPACE}/data/50-3/wet050_003_3m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_003_3m-a1-w100-sc0-r1" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_003_3m-a1-w100-sc0.seed" --timeScale="1" --dueWindowHalfWidth="100" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_003_3m-a1-w100-sc0-r1	seed-wet050_003_3m-a1-w100-sc0	outsourcing-price
outsourcing-price-wet050_003_3m-a1-w100-sc0-r1.25	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet050_003_3m-a1-w100-sc0-r1.25" --instance="${WORKSPACE}/data/50-3/wet050_003_3m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_003_3m-a1-w100-sc0-r1.25" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_003_3m-a1-w100-sc0.seed" --timeScale="1" --dueWindowHalfWidth="100" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1.25" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_003_3m-a1-w100-sc0-r1.25	seed-wet050_003_3m-a1-w100-sc0	outsourcing-price
seed-wet050_001_4m-a1-w111-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet050_001_4m-a1-w111-sc0" --instance="${WORKSPACE}/data/50-4/wet050_001_4m.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_001_4m-a1-w111-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_001_4m-a1-w111-sc0" --timeScale="1" --dueWindowHalfWidth="111" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_001_4m-a1-w111-sc0		seed
outsourcing-price-wet050_001_4m-a1-w111-sc0-r0.75	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet050_001_4m-a1-w111-sc0-r0.75" --instance="${WORKSPACE}/data/50-4/wet050_001_4m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_001_4m-a1-w111-sc0-r0.75" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_001_4m-a1-w111-sc0.seed" --timeScale="1" --dueWindowHalfWidth="111" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="0.75" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_001_4m-a1-w111-sc0-r0.75	seed-wet050_001_4m-a1-w111-sc0	outsourcing-price
outsourcing-price-wet050_001_4m-a1-w111-sc0-r1	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet050_001_4m-a1-w111-sc0-r1" --instance="${WORKSPACE}/data/50-4/wet050_001_4m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_001_4m-a1-w111-sc0-r1" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_001_4m-a1-w111-sc0.seed" --timeScale="1" --dueWindowHalfWidth="111" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_001_4m-a1-w111-sc0-r1	seed-wet050_001_4m-a1-w111-sc0	outsourcing-price
outsourcing-price-wet050_001_4m-a1-w111-sc0-r1.25	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet050_001_4m-a1-w111-sc0-r1.25" --instance="${WORKSPACE}/data/50-4/wet050_001_4m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_001_4m-a1-w111-sc0-r1.25" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_001_4m-a1-w111-sc0.seed" --timeScale="1" --dueWindowHalfWidth="111" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="1.25" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_001_4m-a1-w111-sc0-r1.25	seed-wet050_001_4m-a1-w111-sc0	outsourcing-price
seed-wet050_002_4m-a1-w104-sc0	HEU.FormalExperimentRunner	--action="seed" --runId="seed-wet050_002_4m-a1-w104-sc0" --instance="${WORKSPACE}/data/50-4/wet050_002_4m.dat" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_002_4m-a1-w104-sc0.seed" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_002_4m-a1-w104-sc0" --timeScale="1" --dueWindowHalfWidth="104" --setupCostCoefficient="0"	${WORKSPACE}/experiment-suite/formal-v1/runs/seed-wet050_002_4m-a1-w104-sc0		seed
outsourcing-price-wet050_002_4m-a1-w104-sc0-r0.75	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-price-wet050_002_4m-a1-w104-sc0-r0.75" --instance="${WORKSPACE}/data/50-4/wet050_002_4m.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_002_4m-a1-w104-sc0-r0.75" --seedFile="${WORKSPACE}/experiment-suite/formal-v1/seeds/wet050_002_4m-a1-w104-sc0.seed" --timeScale="1" --dueWindowHalfWidth="104" --setupCostCoefficient="0" --outsourcingModel="masterVariables" --outsourcingUnitRate="0.75" --discountStrength="0.15" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal-v1/runs/outsourcing-price/outsourcing-price-wet050_002_4m-a1-w104-sc0-r0.75	seed-wet050_002_4m-a1-w104-sc0	outsourcing-price
