taskSetId	setupType	scaleLevel	windowLevel	machines	instance	processingMismatches	windowMismatches	weightMismatches	setupMismatches	setupCostMismatches	workloadScale
n060-set04	family	base	wide	4	instances/data/n060-set04/family/base/wide/m4.dat	0	0	0	0	0	1.000000000000
n060-set04	family	medium	zero	2	instances/data/n060-set04/family/medium-heterogeneous/zero/m2.dat	0	0	0	0	0	9.791601866252
n060-set04	family	medium	zero	3	instances/data/n060-set04/family/medium-heterogeneous/zero/m3.dat	0	0	0	0	0	9.791601866252
n060-set04	family	medium	zero	4	instances/data/n060-set04/family/medium-heterogeneous/zero/m4.dat	0	0	0	0	0	9.791601866252
n060-set04	family	medium	narrow	2	instances/data/n060-set04/family/medium-heterogeneous/narrow/m2.dat	0	0	0	0	0	9.791601866252
n060-set04	family	medium	narrow	3	instances/data/n060-set04/family/medium-heterogeneous/narrow/m3.dat	0	0	0	0	0	9.791601866252
n060-set04	family	medium	narrow	4	instances/data/n060-set04/family/medium-heterogeneous/narrow/m4.dat	0	0	0	0	0	9.791601866252
n060-set04	family	medium	wide	2	instances/data/n060-set04/family/medium-heterogeneous/wide/m2.dat	0	0	0	0	0	9.791601866252
n060-set04	family	medium	wide	3	instances/data/n060-set04/family/medium-heterogeneous/wide/m3.dat	0	0	0	0	0	9.791601866252
n060-set04	family	medium	wide	4	instances/data/n060-set04/family/medium-heterogeneous/wide/m4.dat	0	0	0	0	0	9.791601866252
n060-set04	family	high	zero	2	instances/data/n060-set04/family/high-heterogeneous/zero/m2.dat	0	0	0	0	0	20.683670295490
n060-set04	family	high	zero	3	instances/data/n060-set04/family/high-heterogeneous/zero/m3.dat	0	0	0	0	0	20.683670295490
n060-set04	family	high	zero	4	instances/data/n060-set04/family/high-heterogeneous/zero/m4.dat	0	0	0	0	0	20.683670295490
n060-set04	family	high	narrow	2	instances/data/n060-set04/family/high-heterogeneous/narrow/m2.dat	0	0	0	0	0	20.683670295490
n060-set04	family	high	narrow	3	instances/data/n060-set04/family/high-heterogeneous/narrow/m3.dat	0	0	0	0	0	20.683670295490
n060-set04	family	high	narrow	4	instances/data/n060-set04/family/high-heterogeneous/narrow/m4.dat	0	0	0	0	0	20.683670295490
n060-set04	family	high	wide	2	instances/data/n060-set04/family/high-heterogeneous/wide/m2.dat	0	0	0	0	0	20.683670295490
n060-set04	family	high	wide	3	instances/data/n060-set04/family/high-heterogeneous/wide/m3.dat	0	0	0	0	0	20.683670295490
n060-set04	family	high	wide	4	instances/data/n060-set04/family/high-heterogeneous/wide/m4.dat	0	0	0	0	0	20.683670295490
n060-set05	family	base	zero	2	instances/data/n060-set05/family/base/zero/m2.dat	0	0	0	0	0	1.000000000000
n060-set05	family	base	zero	3	instances/data/n060-set05/family/base/zero/m3.dat	0	0	0	0	0	1.000000000000
n060-set05	family	base	zero	4	instances/data/n060-set05/family/base/zero/m4.dat	0	0	0	0	0	1.000000000000
n060-set05	family	base	narrow	2	instances/data/n060-set05/family/base/narrow/m2.dat	0	0	0	0	0	1.000000000000
n060-set05	family	base	narrow	3	instances/data/n060-set05/family/base/narrow/m3.dat	0	0	0	0	0	1.000000000000
n060-set05	family	base	narrow	4	instances/data/n060-set05/family/base/narrow/m4.dat	0	0	0	0	0	1.000000000000
n060-set05	family	base	wide	2	instances/data/n060-set05/family/base/wide/m2.dat	0	0	0	0	0	1.000000000000
n060-set05	family	base	wide	3	instances/data/n060-set05/family/base/wide/m3.dat	0	0	0	0	0	1.000000000000
n060-set05	family	base	wide	4	instances/data/n060-set05/family/base/wide/m4.dat	0	0	0	0	0	1.000000000000
n060-set05	family	medium	zero	2	instances/data/n060-set05/family/medium-heterogeneous/zero/m2.dat	0	0	0	0	0	9.196901995830
n060-set05	family	medium	zero	3	instances/data/n060-set05/family/medium-heterogeneous/zero/m3.dat	0	0	0	0	0	9.196901995830
n060-set05	family	medium	zero	4	instances/data/n060-set05/family/medium-heterogeneous/zero/m4.dat	0	0	0	0	0	9.196901995830
n060-set05	family	medium	narrow	2	instances/data/n060-set05/family/medium-heterogeneous/narrow/m2.dat	0	0	0	0	0	9.196901995830
n060-set05	family	medium	narrow	3	instances/data/n060-set05/family/medium-heterogeneous/narrow/m3.dat	0	0	0	0	0	9.196901995830
n060-set05	family	medium	narrow	4	instances/data/n060-set05/family/medium-heterogeneous/narrow/m4.dat	0	0	0	0	0	9.196901995830
n060-set05	family	medium	wide	2	instances/data/n060-set05/family/medium-heterogeneous/wide/m2.dat	0	0	0	0	0	9.196901995830
n060-set05	family	medium	wide	3	instances/data/n060-set05/family/medium-heterogeneous/wide/m3.dat	0	0	0	0	0	9.196901995830
n060-set05	family	medium	wide	4	instances/data/n060-set05/family/medium-heterogeneous/wide/m4.dat	0	0	0	0	0	9.196901995830
n060-set05	family	high	zero	2	instances/data/n060-set05/family/high-heterogeneous/zero/m2.dat	0	0	0	0	0	20.096812630325
n060-set05	family	high	zero	3	instances/data/n060-set05/family/high-heterogeneous/zero/m3.dat	0	0	0	0	0	20.096812630325
n060-set05	family	high	zero	4	instances/data/n060-set05/family/high-heterogeneous/zero/m4.dat	0	0	0	0	0	20.096812630325
n060-set05	family	high	narrow	2	instances/data/n060-set05/family/high-heterogeneous/narrow/m2.dat	0	0	0	0	0	20.096812630325
n060-set05	family	high	narrow	3	instances/data/n060-set05/family/high-heterogeneous/narrow/m3.dat	0	0	0	0	0	20.096812630325
n060-set05	family	high	narrow	4	instances/data/n060-set05/family/high-heterogeneous/narrow/m4.dat	0	0	0	0	0	20.096812630325
n060-set05	family	high	wide	2	instances/data/n060-set05/family/high-heterogeneous/wide/m2.dat	0	0	0	0	0	20.096812630325
n060-set05	family	high	wide	3	instances/data/n060-set05/family/high-heterogeneous/wide/m3.dat	0	0	0	0	0	20.096812630325
n060-set05	family	high	wide	4	instances/data/n060-set05/family/high-heterogeneous/wide/m4.dat	0	0	0	0	0	20.096812630325
n080-set01	family	base	zero	3	instances/data/n080-set01/family/base/zero/m3.dat	0	0	0	0	0	1.000000000000
n080-set01	family	base	zero	4	instances/data/n080-set01/family/base/zero/m4.dat	0	0	0	0	0	1.000000000000
n080-set01	family	base	zero	5	instances/data/n080-set01/family/base/zero/m5.dat	0	0	0	0	0	1.000000000000
n080-set01	family	base	narrow	3	instances/data/n080-set01/family/base/narrow/m3.dat	0	0	0	0	0	1.000000000000
n080-set01	family	base	narrow	4	instances/data/n080-set01/family/base/narrow/m4.dat	0	0	0	0	0	1.000000000000
n080-set01	family	base	narrow	5	instances/data/n080-set01/family/base/narrow/m5.dat	0	0	0	0	0	1.000000000000
n080-set01	family	base	wide	3	instances/data/n080-set01/family/base/wide/m3.dat	0	0	0	0	0	1.000000000000
n080-set01	family	base	wide	4	instances/data/n080-set01/family/base/wide/m4.dat	0	0	0	0	0	1.000000000000
n080-set01	family	base	wide	5	instances/data/n080-set01/family/base/wide/m5.dat	0	0	0	0	0	1.000000000000
n080-set01	family	medium	zero	3	instances/data/n080-set01/family/medium-heterogeneous/zero/m3.dat	0	0	0	0	0	9.988508337089
n080-set01	family	medium	zero	4	instances/data/n080-set01/family/medium-heterogeneous/zero/m4.dat	0	0	0	0	0	9.988508337089
n080-set01	family	medium	zero	5	instances/data/n080-set01/family/medium-heterogeneous/zero/m5.dat	0	0	0	0	0	9.988508337089
n080-set01	family	medium	narrow	3	instances/data/n080-set01/family/medium-heterogeneous/narrow/m3.dat	0	0	0	0	0	9.988508337089
n080-set01	family	medium	narrow	4	instances/data/n080-set01/family/medium-heterogeneous/narrow/m4.dat	0	0	0	0	0	9.988508337089
n080-set01	family	medium	narrow	5	instances/data/n080-set01/family/medium-heterogeneous/narrow/m5.dat	0	0	0	0	0	9.988508337089
n080-set01	family	medium	wide	3	instances/data/n080-set01/family/medium-heterogeneous/wide/m3.dat	0	0	0	0	0	9.988508337089
n080-set01	family	medium	wide	4	instances/data/n080-set01/family/medium-heterogeneous/wide/m4.dat	0	0	0	0	0	9.988508337089
n080-set01	family	medium	wide	5	instances/data/n080-set01/family/medium-heterogeneous/wide/m5.dat	0	0	0	0	0	9.988508337089
n080-set01	family	high	zero	3	instances/data/n080-set01/family/high-heterogeneous/zero/m3.dat	0	0	0	0	0	19.472960793150
n080-set01	family	high	zero	4	instances/data/n080-set01/family/high-heterogeneous/zero/m4.dat	0	0	0	0	0	19.472960793150
n080-set01	family	high	zero	5	instances/data/n080-set01/family/high-heterogeneous/zero/m5.dat	0	0	0	0	0	19.472960793150
n080-set01	family	high	narrow	3	instances/data/n080-set01/family/high-heterogeneous/narrow/m3.dat	0	0	0	0	0	19.472960793150
n080-set01	family	high	narrow	4	instances/data/n080-set01/family/high-heterogeneous/narrow/m4.dat	0	0	0	0	0	19.472960793150
n080-set01	family	high	narrow	5	instances/data/n080-set01/family/high-heterogeneous/narrow/m5.dat	0	0	0	0	0	19.472960793150
n080-set01	family	high	wide	3	instances/data/n080-set01/family/high-heterogeneous/wide/m3.dat	0	0	0	0	0	19.472960793150
n080-set01	family	high	wide	4	instances/data/n080-set01/family/high-heterogeneous/wide/m4.dat	0	0	0	0	0	19.472960793150
n080-set01	family	high	wide	5	instances/data/n080-set01/family/high-heterogeneous/wide/m5.dat	0	0	0	0	0	19.472960793150
n080-set02	family	base	zero	3	instances/data/n080-set02/family/base/zero/m3.dat	0	0	0	0	0	1.000000000000
n080-set02	family	base	zero	4	instances/data/n080-set02/family/base/zero/m4.dat	0	0	0	0	0	1.000000000000
n080-set02	family	base	zero	5	instances/data/n080-set02/family/base/zero/m5.dat	0	0	0	0	0	1.000000000000
n080-set02	family	base	narrow	3	instances/data/n080-set02/family/base/narrow/m3.dat	0	0	0	0	0	1.000000000000
n080-set02	family	base	narrow	4	instances/data/n080-set02/family/base/narrow/m4.dat	0	0	0	0	0	1.000000000000
n080-set02	family	base	narrow	5	instances/data/n080-set02/family/base/narrow/m5.dat	0	0	0	0	0	1.000000000000
n080-set02	family	base	wide	3	instances/data/n080-set02/family/base/wide/m3.dat	0	0	0	0	0	1.000000000000
n080-set02	family	base	wide	4	instances/data/n080-set02/family/base/wide/m4.dat	0	0	0	0	0	1.000000000000
n080-set02	family	base	wide	5	instances/data/n080-set02/family/base/wide/m5.dat	0	0	0	0	0	1.000000000000
n080-set02	family	medium	zero	3	instances/data/n080-set02/family/medium-heterogeneous/zero/m3.dat	0	0	0	0	0	10.607694134410
n080-set02	family	medium	zero	4	instances/data/n080-set02/family/medium-heterogeneous/zero/m4.dat	0	0	0	0	0	10.607694134410
n080-set02	family	medium	zero	5	instances/data/n080-set02/family/medium-heterogeneous/zero/m5.dat	0	0	0	0	0	10.607694134410
n080-set02	family	medium	narrow	3	instances/data/n080-set02/family/medium-heterogeneous/narrow/m3.dat	0	0	0	0	0	10.607694134410
n080-set02	family	medium	narrow	4	instances/data/n080-set02/family/medium-heterogeneous/narrow/m4.dat	0	0	0	0	0	10.607694134410
n080-set02	family	medium	narrow	5	instances/data/n080-set02/family/medium-heterogeneous/narrow/m5.dat	0	0	0	0	0	10.607694134410
n080-set02	family	medium	wide	3	instances/data/n080-set02/family/medium-heterogeneous/wide/m3.dat	0	0	0	0	0	10.607694134410
n080-set02	family	medium	wide	4	instances/data/n080-set02/family/medium-heterogeneous/wide/m4.dat	0	0	0	0	0	10.607694134410
n080-set02	family	medium	wide	5	instances/data/n080-set02/family/medium-heterogeneous/wide/m5.dat	0	0	0	0	0	10.607694134410
n080-set02	family	high	zero	3	instances/data/n080-set02/family/high-heterogeneous/zero/m3.dat	0	0	0	0	0	19.794585609119
n080-set02	family	high	zero	4	instances/data/n080-set02/family/high-heterogeneous/zero/m4.dat	0	0	0	0	0	19.794585609119
n080-set02	family	high	zero	5	instances/data/n080-set02/family/high-heterogeneous/zero/m5.dat	0	0	0	0	0	19.794585609119
n080-set02	family	high	narrow	3	instances/data/n080-set02/family/high-heterogeneous/narrow/m3.dat	0	0	0	0	0	19.794585609119
n080-set02	family	high	narrow	4	instances/data/n080-set02/family/high-heterogeneous/narrow/m4.dat	0	0	0	0	0	19.794585609119
n080-set02	family	high	narrow	5	instances/data/n080-set02/family/high-heterogeneous/narrow/m5.dat	0	0	0	0	0	19.794585609119
n080-set02	family	high	wide	3	instances/data/n080-set02/family/high-heterogeneous/wide/m3.dat	0	0	0	0	0	19.794585609119
n080-set02	family	high	wide	4	instances/data/n080-set02/family/high-heterogeneous/wide/m4.dat	0	0	0	0	0	19.794585609119
n080-set02	family	high	wide	5	instances/data/n080-set02/family/high-heterogeneous/wide/m5.dat	0	0	0	0	0	19.794585609119
n080-set03	family	base	zero	3	instances/data/n080-set03/family/base/zero/m3.dat	0	0	0	0	0	1.000000000000
n080-set03	family	base	zero	4	instances/data/n080-set03/family/base/zero/m4.dat	0	0	0	0	0	1.000000000000
n080-set03	family	base	zero	5	instances/data/n080-set03/family/base/zero/m5.dat	0	0	0	0	0	1.000000000000
n080-set03	family	base	narrow	3	instances/data/n080-set03/family/base/narrow/m3.dat	0	0	0	0	0	1.000000000000
n080-set03	family	base	narrow	4	instances/data/n080-set03/family/base/narrow/m4.dat	0	0	0	0	0	1.000000000000
n080-set03	family	base	narrow	5	instances/data/n080-set03/family/base/narrow/m5.dat	0	0	0	0	0	1.000000000000
n080-set03	family	base	wide	3	instances/data/n080-set03/family/base/wide/m3.dat	0	0	0	0	0	1.000000000000
n080-set03	family	base	wide	4	instances/data/n080-set03/family/base/wide/m4.dat	0	0	0	0	0	1.000000000000
n080-set03	family	base	wide	5	instances/data/n080-set03/family/base/wide/m5.dat	0	0	0	0	0	1.000000000000
n080-set03	family	medium	zero	3	instances/data/n080-set03/family/medium-heterogeneous/zero/m3.dat	0	0	0	0	0	9.751876172608
n080-set03	family	medium	zero	4	instances/data/n080-set03/family/medium-heterogeneous/zero/m4.dat	0	0	0	0	0	9.751876172608
n080-set03	family	medium	zero	5	instances/data/n080-set03/family/medium-heterogeneous/zero/m5.dat	0	0	0	0	0	9.751876172608
n080-set03	family	medium	narrow	3	instances/data/n080-set03/family/medium-heterogeneous/narrow/m3.dat	0	0	0	0	0	9.751876172608
n080-set03	family	medium	narrow	4	instances/data/n080-set03/family/medium-heterogeneous/narrow/m4.dat	0	0	0	0	0	9.751876172608
n080-set03	family	medium	narrow	5	instances/data/n080-set03/family/medium-heterogeneous/narrow/m5.dat	0	0	0	0	0	9.751876172608
n080-set03	family	medium	wide	3	instances/data/n080-set03/family/medium-heterogeneous/wide/m3.dat	0	0	0	0	0	9.751876172608
n080-set03	family	medium	wide	4	instances/data/n080-set03/family/medium-heterogeneous/wide/m4.dat	0	0	0	0	0	9.751876172608
n080-set03	family	medium	wide	5	instances/data/n080-set03/family/medium-heterogeneous/wide/m5.dat	0	0	0	0	0	9.751876172608
n080-set03	family	high	zero	3	instances/data/n080-set03/family/high-heterogeneous/zero/m3.dat	0	0	0	0	0	19.931050656660
n080-set03	family	high	zero	4	instances/data/n080-set03/family/high-heterogeneous/zero/m4.dat	0	0	0	0	0	19.931050656660
n080-set03	family	high	zero	5	instances/data/n080-set03/family/high-heterogeneous/zero/m5.dat	0	0	0	0	0	19.931050656660
n080-set03	family	high	narrow	3	instances/data/n080-set03/family/high-heterogeneous/narrow/m3.dat	0	0	0	0	0	19.931050656660
n080-set03	family	high	narrow	4	instances/data/n080-set03/family/high-heterogeneous/narrow/m4.dat	0	0	0	0	0	19.931050656660
n080-set03	family	high	narrow	5	instances/data/n080-set03/family/high-heterogeneous/narrow/m5.dat	0	0	0	0	0	19.931050656660
n080-set03	family	high	wide	3	instances/data/n080-set03/family/high-heterogeneous/wide/m3.dat	0	0	0	0	0	19.931050656660
n080-set03	family	high	wide	4	instances/data/n080-set03/family/high-heterogeneous/wide/m4.dat	0	0	0	0	0	19.931050656660
n080-set03	family	high	wide	5	instances/data/n080-set03/family/high-heterogeneous/wide/m5.dat	0	0	0	0	0	19.931050656660
n080-set04	family	base	zero	3	instances/data/n080-set04/family/base/zero/m3.dat	0	0	0	0	0	1.000000000000
n080-set04	family	base	zero	4	instances/data/n080-set04/family/base/zero/m4.dat	0	0	0	0	0	1.000000000000
n080-set04	family	base	zero	5	instances/data/n080-set04/family/base/zero/m5.dat	0	0	0	0	0	1.000000000000
n080-set04	family	base	narrow	3	instances/data/n080-set04/family/base/narrow/m3.dat	0	0	0	0	0	1.000000000000
n080-set04	family	base	narrow	4	instances/data/n080-set04/family/base/narrow/m4.dat	0	0	0	0	0	1.000000000000
n080-set04	family	base	narrow	5	instances/data/n080-set04/family/base/narrow/m5.dat	0	0	0	0	0	1.000000000000
n080-set04	family	base	wide	3	instances/data/n080-set04/family/base/wide/m3.dat	0	0	0	0	0	1.000000000000
n080-set04	family	base	wide	4	instances/data/n080-set04/family/base/wide/m4.dat	0	0	0	0	0	1.000000000000
n080-set04	family	base	wide	5	instances/data/n080-set04/family/base/wide/m5.dat	0	0	0	0	0	1.000000000000
n080-set04	family	medium	zero	3	instances/data/n080-set04/family/medium-heterogeneous/zero/m3.dat	0	0	0	0	0	9.935822352367
n080-set04	family	medium	zero	4	instances/data/n080-set04/family/medium-heterogeneous/zero/m4.dat	0	0	0	0	0	9.935822352367
n080-set04	family	medium	zero	5	instances/data/n080-set04/family/medium-heterogeneous/zero/m5.dat	0	0	0	0	0	9.935822352367
n080-set04	family	medium	narrow	3	instances/data/n080-set04/family/medium-heterogeneous/narrow/m3.dat	0	0	0	0	0	9.935822352367
n080-set04	family	medium	narrow	4	instances/data/n080-set04/family/medium-heterogeneous/narrow/m4.dat	0	0	0	0	0	9.935822352367
n080-set04	family	medium	narrow	5	instances/data/n080-set04/family/medium-heterogeneous/narrow/m5.dat	0	0	0	0	0	9.935822352367
n080-set04	family	medium	wide	3	instances/data/n080-set04/family/medium-heterogeneous/wide/m3.dat	0	0	0	0	0	9.935822352367
n080-set04	family	medium	wide	4	instances/data/n080-set04/family/medium-heterogeneous/wide/m4.dat	0	0	0	0	0	9.935822352367
n080-set04	family	medium	wide	5	instances/data/n080-set04/family/medium-heterogeneous/wide/m5.dat	0	0	0	0	0	9.935822352367
n080-set04	family	high	zero	3	instances/data/n080-set04/family/high-heterogeneous/zero/m3.dat	0	0	0	0	0	20.022205954124
n080-set04	family	high	zero	4	instances/data/n080-set04/family/high-heterogeneous/zero/m4.dat	0	0	0	0	0	20.022205954124
n080-set04	family	high	zero	5	instances/data/n080-set04/family/high-heterogeneous/zero/m5.dat	0	0	0	0	0	20.022205954124
n080-set04	family	high	narrow	3	instances/data/n080-set04/family/high-heterogeneous/narrow/m3.dat	0	0	0	0	0	20.022205954124
n080-set04	family	high	narrow	4	instances/data/n080-set04/family/high-heterogeneous/narrow/m4.dat	0	0	0	0	0	20.022205954124
n080-set04	family	high	narrow	5	instances/data/n080-set04/family/high-heterogeneous/narrow/m5.dat	0	0	0	0	0	20.022205954124
n080-set04	family	high	wide	3	instances/data/n080-set04/family/high-heterogeneous/wide/m3.dat	0	0	0	0	0	20.022205954124
n080-set04	family	high	wide	4	instances/data/n080-set04/family/high-heterogeneous/wide/m4.dat	0	0	0	0	0	20.022205954124
n080-set04	family	high	wide	5	instances/data/n080-set04/family/high-heterogeneous/wide/m5.dat	0	0	0	0	0	20.022205954124
n080-set05	family	base	zero	3	instances/data/n080-set05/family/base/zero/m3.dat	0	0	0	0	0	1.000000000000
n080-set05	family	base	zero	4	instances/data/n080-set05/family/base/zero/m4.dat	0	0	0	0	0	1.000000000000
n080-set05	family	base	zero	5	instances/data/n080-set05/family/base/zero/m5.dat	0	0	0	0	0	1.000000000000
n080-set05	family	base	narrow	3	instances/data/n080-set05/family/base/narrow/m3.dat	0	0	0	0	0	1.000000000000
n080-set05	family	base	narrow	4	instances/data/n080-set05/family/base/narrow/m4.dat	0	0	0	0	0	1.000000000000
n080-set05	family	base	narrow	5	instances/data/n080-set05/family/base/narrow/m5.dat	0	0	0	0	0	1.000000000000
n080-set05	family	base	wide	3	instances/data/n080-set05/family/base/wide/m3.dat	0	0	0	0	0	1.000000000000
n080-set05	family	base	wide	4	instances/data/n080-set05/family/base/wide/m4.dat	0	0	0	0	0	1.000000000000
n080-set05	family	base	wide	5	instances/data/n080-set05/family/base/wide/m5.dat	0	0	0	0	0	1.000000000000
n080-set05	family	medium	zero	3	instances/data/n080-set05/family/medium-heterogeneous/zero/m3.dat	0	0	0	0	0	9.624761904762
n080-set05	family	medium	zero	4	instances/data/n080-set05/family/medium-heterogeneous/zero/m4.dat	0	0	0	0	0	9.624761904762
n080-set05	family	medium	zero	5	instances/data/n080-set05/family/medium-heterogeneous/zero/m5.dat	0	0	0	0	0	9.624761904762
n080-set05	family	medium	narrow	3	instances/data/n080-set05/family/medium-heterogeneous/narrow/m3.dat	0	0	0	0	0	9.624761904762
n080-set05	family	medium	narrow	4	instances/data/n080-set05/family/medium-heterogeneous/narrow/m4.dat	0	0	0	0	0	9.624761904762
n080-set05	family	medium	narrow	5	instances/data/n080-set05/family/medium-heterogeneous/narrow/m5.dat	0	0	0	0	0	9.624761904762
n080-set05	family	medium	wide	3	instances/data/n080-set05/family/medium-heterogeneous/wide/m3.dat	0	0	0	0	0	9.624761904762
n080-set05	family	medium	wide	4	instances/data/n080-set05/family/medium-heterogeneous/wide/m4.dat	0	0	0	0	0	9.624761904762
n080-set05	family	medium	wide	5	instances/data/n080-set05/family/medium-heterogeneous/wide/m5.dat	0	0	0	0	0	9.624761904762
n080-set05	family	high	zero	3	instances/data/n080-set05/family/high-heterogeneous/zero/m3.dat	0	0	0	0	0	19.687857142857
n080-set05	family	high	zero	4	instances/data/n080-set05/family/high-heterogeneous/zero/m4.dat	0	0	0	0	0	19.687857142857
n080-set05	family	high	zero	5	instances/data/n080-set05/family/high-heterogeneous/zero/m5.dat	0	0	0	0	0	19.687857142857
n080-set05	family	high	narrow	3	instances/data/n080-set05/family/high-heterogeneous/narrow/m3.dat	0	0	0	0	0	19.687857142857
n080-set05	family	high	narrow	4	instances/data/n080-set05/family/high-heterogeneous/narrow/m4.dat	0	0	0	0	0	19.687857142857
n080-set05	family	high	narrow	5	instances/data/n080-set05/family/high-heterogeneous/narrow/m5.dat	0	0	0	0	0	19.687857142857
n080-set05	family	high	wide	3	instances/data/n080-set05/family/high-heterogeneous/wide/m3.dat	0	0	0	0	0	19.687857142857
n080-set05	family	high	wide	4	instances/data/n080-set05/family/high-heterogeneous/wide/m4.dat	0	0	0	0	0	19.687857142857
n080-set05	family	high	wide	5	instances/data/n080-set05/family/high-heterogeneous/wide/m5.dat	0	0	0	0	0	19.687857142857
n100-set01	family	base	zero	3	instances/data/n100-set01/family/base/zero/m3.dat	0	0	0	0	0	1.000000000000
n100-set01	family	base	zero	4	instances/data/n100-set01/family/base/zero/m4.dat	0	0	0	0	0	1.000000000000
n100-set01	family	base	zero	5	instances/data/n100-set01/family/base/zero/m5.dat	0	0	0	0	0	1.000000000000
n100-set01	family	base	narrow	3	instances/data/n100-set01/family/base/narrow/m3.dat	0	0	0	0	0	1.000000000000
n100-set01	family	base	narrow	4	instances/data/n100-set01/family/base/narrow/m4.dat	0	0	0	0	0	1.000000000000
n100-set01	family	base	narrow	5	instances/data/n100-set01/family/base/narrow/m5.dat	0	0	0	0	0	1.000000000000
n100-set01	family	base	wide	3	instances/data/n100-set01/family/base/wide/m3.dat	0	0	0	0	0	1.000000000000
n100-set01	family	base	wide	4	instances/data/n100-set01/family/base/wide/m4.dat	0	0	0	0	0	1.000000000000
n100-set01	family	base	wide	5	instances/data/n100-set01/family/base/wide/m5.dat	0	0	0	0	0	1.000000000000
n100-set01	family	medium	zero	3	instances/data/n100-set01/family/medium-heterogeneous/zero/m3.dat	0	0	0	0	0	10.054891304348
n100-set01	family	medium	zero	4	instances/data/n100-set01/family/medium-heterogeneous/zero/m4.dat	0	0	0	0	0	10.054891304348
n100-set01	family	medium	zero	5	instances/data/n100-set01/family/medium-heterogeneous/zero/m5.dat	0	0	0	0	0	10.054891304348
n100-set01	family	medium	narrow	3	instances/data/n100-set01/family/medium-heterogeneous/narrow/m3.dat	0	0	0	0	0	10.054891304348
n100-set01	family	medium	narrow	4	instances/data/n100-set01/family/medium-heterogeneous/narrow/m4.dat	0	0	0	0	0	10.054891304348
n100-set01	family	medium	narrow	5	instances/data/n100-set01/family/medium-heterogeneous/narrow/m5.dat	0	0	0	0	0	10.054891304348
n100-set01	family	medium	wide	3	instances/data/n100-set01/family/medium-heterogeneous/wide/m3.dat	0	0	0	0	0	10.054891304348
n100-set01	family	medium	wide	4	instances/data/n100-set01/family/medium-heterogeneous/wide/m4.dat	0	0	0	0	0	10.054891304348
n100-set01	family	medium	wide	5	instances/data/n100-set01/family/medium-heterogeneous/wide/m5.dat	0	0	0	0	0	10.054891304348
n100-set01	family	high	zero	3	instances/data/n100-set01/family/high-heterogeneous/zero/m3.dat	0	0	0	0	0	19.942210144928
n100-set01	family	high	zero	4	instances/data/n100-set01/family/high-heterogeneous/zero/m4.dat	0	0	0	0	0	19.942210144928
n100-set01	family	high	zero	5	instances/data/n100-set01/family/high-heterogeneous/zero/m5.dat	0	0	0	0	0	19.942210144928
n100-set01	family	high	narrow	3	instances/data/n100-set01/family/high-heterogeneous/narrow/m3.dat	0	0	0	0	0	19.942210144928
n100-set01	family	high	narrow	4	instances/data/n100-set01/family/high-heterogeneous/narrow/m4.dat	0	0	0	0	0	19.942210144928
n100-set01	family	high	narrow	5	instances/data/n100-set01/family/high-heterogeneous/narrow/m5.dat	0	0	0	0	0	19.942210144928
n100-set01	family	high	wide	3	instances/data/n100-set01/family/high-heterogeneous/wide/m3.dat	0	0	0	0	0	19.942210144928
n100-set01	family	high	wide	4	instances/data/n100-set01/family/high-heterogeneous/wide/m4.dat	0	0	0	0	0	19.942210144928
n100-set01	family	high	wide	5	instances/data/n100-set01/family/high-heterogeneous/wide/m5.dat	0	0	0	0	0	19.942210144928
n100-set02	family	base	zero	3	instances/data/n100-set02/family/base/zero/m3.dat	0	0	0	0	0	1.000000000000
n100-set02	family	base	zero	4	instances/data/n100-set02/family/base/zero/m4.dat	0	0	0	0	0	1.000000000000
n100-set02	family	base	zero	5	instances/data/n100-set02/family/base/zero/m5.dat	0	0	0	0	0	1.000000000000
n100-set02	family	base	narrow	3	instances/data/n100-set02/family/base/narrow/m3.dat	0	0	0	0	0	1.000000000000
n100-set02	family	base	narrow	4	instances/data/n100-set02/family/base/narrow/m4.dat	0	0	0	0	0	1.000000000000
n100-set02	family	base	narrow	5	instances/data/n100-set02/family/base/narrow/m5.dat	0	0	0	0	0	1.000000000000
n100-set02	family	base	wide	3	instances/data/n100-set02/family/base/wide/m3.dat	0	0	0	0	0	1.000000000000
n100-set02	family	base	wide	4	instances/data/n100-set02/family/base/wide/m4.dat	0	0	0	0	0	1.000000000000
n100-set02	family	base	wide	5	instances/data/n100-set02/family/base/wide/m5.dat	0	0	0	0	0	1.000000000000
n100-set02	family	medium	zero	3	instances/data/n100-set02/family/medium-heterogeneous/zero/m3.dat	0	0	0	0	0	9.495040061045
n100-set02	family	medium	zero	4	instances/data/n100-set02/family/medium-heterogeneous/zero/m4.dat	0	0	0	0	0	9.495040061045
n100-set02	family	medium	zero	5	instances/data/n100-set02/family/medium-heterogeneous/zero/m5.dat	0	0	0	0	0	9.495040061045
n100-set02	family	medium	narrow	3	instances/data/n100-set02/family/medium-heterogeneous/narrow/m3.dat	0	0	0	0	0	9.495040061045
n100-set02	family	medium	narrow	4	instances/data/n100-set02/family/medium-heterogeneous/narrow/m4.dat	0	0	0	0	0	9.495040061045
n100-set02	family	medium	narrow	5	instances/data/n100-set02/family/medium-heterogeneous/narrow/m5.dat	0	0	0	0	0	9.495040061045
n100-set02	family	medium	wide	3	instances/data/n100-set02/family/medium-heterogeneous/wide/m3.dat	0	0	0	0	0	9.495040061045
